ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-25T15:52:11.349174+00:00,2026-03-25T17:52:11.349177,0.4,10.6,0.06884765625,0.0517578125,0.0888671875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:17.348056+00:00,2026-03-25T17:52:17.348059,0.4,10.6,0.06298828125,0.05078125,0.08837890625,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:23.353828+00:00,2026-03-25T17:52:23.353832,0.4,10.6,0.0576171875,0.0498046875,0.087890625,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:29.348536+00:00,2026-03-25T17:52:29.348539,0.4,10.6,0.052734375,0.048828125,0.08740234375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:35.358301+00:00,2026-03-25T17:52:35.358305,0.3,10.6,0.04443359375,0.046875,0.08642578125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:41.348971+00:00,2026-03-25T17:52:41.348974,0.3,10.6,0.04052734375,0.0458984375,0.0859375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:47.348291+00:00,2026-03-25T17:52:47.348294,0.4,10.6,0.037109375,0.044921875,0.08544921875,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:53.352474+00:00,2026-03-25T17:52:53.352477,0.5,10.6,0.03369140625,0.0439453125,0.0849609375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:52:59.348526+00:00,2026-03-25T17:52:59.348530,1.4,10.6,0.03076171875,0.04296875,0.08447265625,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:05.354107+00:00,2026-03-25T17:53:05.354111,0.4,10.6,0.025390625,0.041015625,0.08349609375,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:11.350864+00:00,2026-03-25T17:53:11.350868,0.3,10.6,0.02294921875,0.0400390625,0.0830078125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:17.344482+00:00,2026-03-25T17:53:17.344486,0.4,10.6,0.02099609375,0.0390625,0.08251953125,0.0,30.86328125,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:23.351164+00:00,2026-03-25T17:53:23.351167,0.4,10.6,0.01904296875,0.0380859375,0.08203125,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:29.355456+00:00,2026-03-25T17:53:29.355459,0.3,10.6,0.01708984375,0.037109375,0.08154296875,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:35.358756+00:00,2026-03-25T17:53:35.358760,0.3,10.6,0.0947265625,0.05224609375,0.08642578125,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:41.348034+00:00,2026-03-25T17:53:41.348037,0.4,10.6,0.0869140625,0.05126953125,0.0859375,0.0,30.8671875,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:47.347216+00:00,2026-03-25T17:53:47.347219,0.4,10.6,0.07958984375,0.05029296875,0.08544921875,0.0,30.87109375,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:53.345705+00:00,2026-03-25T17:53:53.345709,0.4,10.6,0.07275390625,0.04931640625,0.0849609375,0.0,30.87109375,0,0,0,0,0,0,0,0,0
2026-03-25T15:53:59.360170+00:00,2026-03-25T17:53:59.360173,1.4,10.6,0.06689453125,0.04833984375,0.08447265625,0.0,30.87109375,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:05.342431+00:00,2026-03-25T17:54:05.342434,0.4,10.6,0.05615234375,0.04638671875,0.08349609375,0.0,30.87109375,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:11.355521+00:00,2026-03-25T17:54:11.355525,1.1,10.6,0.05126953125,0.04541015625,0.0830078125,0.0,30.87109375,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:17.355817+00:00,2026-03-25T17:54:17.355821,1.4,10.6,0.046875,0.04443359375,0.08251953125,0.0,30.875,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:23.349291+00:00,2026-03-25T17:54:23.349294,0.6,10.6,0.04296875,0.04345703125,0.08203125,0.0,30.875,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:29.356545+00:00,2026-03-25T17:54:29.356549,2.6,10.7,0.0390625,0.04248046875,0.08154296875,0.0,30.875,0,0,0,0,0,0,0,0,0
2026-03-25T15:54:35.348771+00:00,2026-03-25T17:54:35.348774,23.4,10.5,0.03271484375,0.04052734375,0.08056640625,0.0,30.87890625,0,0,0,0,0,0,0,0,0
