ts_utc,ts_local,cpu_percent_total,mem_percent_total,load1,load5,load15,fail2ban_cpu_percent,fail2ban_rss_mb,ssh_established,ssh_syn_recv,f2b_currently_failed,f2b_total_failed,f2b_currently_banned,f2b_total_banned,f2b_banned_ips_count,f2b_chain_present,f2b_chain_rules
2026-03-24T21:07:11.356283+00:00,2026-03-24T23:07:11.356286,0.0,8.5,0.13232421875,0.1591796875,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:17.352455+00:00,2026-03-24T23:07:17.352459,0.0,8.5,0.185546875,0.17041015625,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:23.352884+00:00,2026-03-24T23:07:23.352887,0.0,8.5,0.17041015625,0.16748046875,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:29.351142+00:00,2026-03-24T23:07:29.351145,0.0,8.5,0.15673828125,0.16455078125,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:35.353197+00:00,2026-03-24T23:07:35.353200,0.0,8.5,0.14404296875,0.16162109375,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:41.351489+00:00,2026-03-24T23:07:41.351492,0.1,8.6,0.13232421875,0.15869140625,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:47.346594+00:00,2026-03-24T23:07:47.346597,0.0,8.5,0.185546875,0.169921875,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:53.354657+00:00,2026-03-24T23:07:53.354660,0.0,8.5,0.17041015625,0.1669921875,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:07:59.354911+00:00,2026-03-24T23:07:59.354914,0.1,8.5,0.15673828125,0.1640625,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:05.347952+00:00,2026-03-24T23:08:05.347955,0.0,8.5,0.14404296875,0.1611328125,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:11.344968+00:00,2026-03-24T23:08:11.344971,0.0,8.5,0.13232421875,0.158203125,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:17.348552+00:00,2026-03-24T23:08:17.348555,0.1,8.5,0.185546875,0.16943359375,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:23.346145+00:00,2026-03-24T23:08:23.346148,0.0,8.5,0.17041015625,0.16650390625,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:29.351869+00:00,2026-03-24T23:08:29.351872,0.0,8.5,0.15673828125,0.16357421875,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:35.349429+00:00,2026-03-24T23:08:35.349432,0.0,8.5,0.14404296875,0.16064453125,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:41.363973+00:00,2026-03-24T23:08:41.363978,0.0,8.6,0.13232421875,0.15771484375,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:47.353341+00:00,2026-03-24T23:08:47.353345,0.0,8.5,0.185546875,0.1689453125,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:53.361738+00:00,2026-03-24T23:08:53.361744,0.0,8.5,0.17041015625,0.166015625,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:08:59.354546+00:00,2026-03-24T23:08:59.354549,0.1,8.5,0.15673828125,0.1630859375,0.09326171875,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:05.357714+00:00,2026-03-24T23:09:05.357717,0.0,8.5,0.14404296875,0.16015625,0.09228515625,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:11.359952+00:00,2026-03-24T23:09:11.359956,0.0,8.5,0.13232421875,0.1572265625,0.09130859375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:17.357821+00:00,2026-03-24T23:09:17.357825,0.0,8.5,0.185546875,0.16845703125,0.09521484375,0.0,30.91796875,0,0,0,0,0,0,0,0,0
2026-03-24T21:09:23.350408+00:00,2026-03-24T23:09:23.350411,0.0,8.5,0.17041015625,0.16552734375,0.09423828125,0.0,30.91796875,0,0,0,0,0,0,0,0,0
