ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-24T12:09:37.506739+00:00,15.5,11.9,0.54541015625,0.3759765625,0.52978515625,2023942,23274080,19176,13747,0.0,98.5078125,0.0,733.2109375,0.0,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:38.709047+00:00,12.6,11.9,0.54541015625,0.3759765625,0.52978515625,2034645,23726182,19274,13865,0.8,98.5078125,0.0,733.2109375,0.8,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:39.911683+00:00,21.1,11.9,0.54541015625,0.3759765625,0.52978515625,2054307,24119899,19483,14090,1.7,98.5078125,0.0,733.2109375,1.7,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:41.113849+00:00,16.9,11.9,0.50146484375,0.36962890625,0.52685546875,2076377,24974826,19732,14355,0.0,98.5078125,0.0,733.2109375,0.0,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:42.315916+00:00,31.4,11.9,0.50146484375,0.36962890625,0.52685546875,2098204,25198322,19949,14530,0.0,98.5078125,0.0,733.2109375,0.0,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:43.518068+00:00,8.1,11.9,0.50146484375,0.36962890625,0.52685546875,2104452,25276068,19995,14592,0.0,98.5078125,0.0,733.2109375,0.0,831.71875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:44.720341+00:00,8.1,11.9,0.50146484375,0.36962890625,0.52685546875,2109242,25361562,20047,14657,0.8,98.5078125,0.0,733.2109375,0.8,831.71875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:45.922767+00:00,18.7,11.9,0.50146484375,0.36962890625,0.52685546875,2115058,25519265,20103,14731,0.8,98.51171875,0.0,733.2109375,0.8,831.72265625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:47.125098+00:00,17.6,11.9,0.4609375,0.36328125,0.52392578125,2119086,25596906,20150,14789,0.8,98.51171875,0.0,733.2109375,0.8,831.72265625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:48.327406+00:00,7.5,11.9,0.4609375,0.36328125,0.52392578125,2122880,25681903,20192,14847,0.0,98.51171875,0.0,733.2109375,0.0,831.72265625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:49.529753+00:00,6.9,11.9,0.4609375,0.36328125,0.52392578125,2128246,25759482,20243,14906,0.8,98.515625,0.0,733.2109375,0.8,831.7265625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:50.731995+00:00,7.5,11.9,0.4609375,0.36328125,0.52392578125,2137797,25850237,20321,14990,0.0,98.51953125,0.0,733.2109375,0.0,831.73046875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:51.934237+00:00,22.6,11.9,0.423828125,0.35693359375,0.52099609375,2149397,26014632,20412,15112,1.7,98.51953125,0.8,733.2109375,2.5,831.73046875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:53.136445+00:00,14.4,11.9,0.423828125,0.35693359375,0.52099609375,2153753,26090405,20461,15170,0.0,98.51953125,0.0,733.2109375,0.0,831.73046875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:54.338720+00:00,6.9,11.9,0.423828125,0.35693359375,0.52099609375,2164374,26179114,20540,15249,0.8,98.51953125,0.0,733.2109375,0.8,831.73046875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:55.540907+00:00,11.3,11.9,0.423828125,0.35693359375,0.52099609375,2174083,26258931,20620,15322,0.0,98.5234375,0.0,733.2109375,0.0,831.734375,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:56.743035+00:00,2.5,12.0,0.3896484375,0.3505859375,0.51806640625,2181460,26344772,20699,15394,0.0,98.5234375,0.0,733.2109375,0.0,831.734375,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:57.945342+00:00,22.5,12.0,0.3896484375,0.3505859375,0.51806640625,2194193,26505364,20792,15487,0.8,98.53125,0.0,733.2109375,0.8,831.7421875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:09:59.147464+00:00,15.8,11.9,0.3896484375,0.3505859375,0.51806640625,2203724,26583757,20872,15560,1.6,98.53125,0.0,733.2109375,1.6,831.7421875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:00.349848+00:00,0.6,11.9,0.3896484375,0.3505859375,0.51806640625,2214270,26674594,20966,15640,0.8,98.53125,0.0,733.2109375,0.8,831.7421875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:01.551554+00:00,3.7,11.9,0.3583984375,0.3447265625,0.51513671875,2222095,26753919,21023,15716,0.0,98.53125,0.0,733.2109375,0.0,831.7421875,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:02.753907+00:00,1.2,11.9,0.3583984375,0.3447265625,0.51513671875,2229840,26839904,21086,15798,0.8,98.53125,0.0,733.2109375,0.8,831.7421875,0.8,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:03.956383+00:00,3.1,11.9,0.3583984375,0.3447265625,0.51513671875,2239232,26922151,21150,15883,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:05.158033+00:00,13.8,11.9,0.3583984375,0.3447265625,0.51513671875,2244473,27078298,21208,15968,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:06.360258+00:00,0.6,11.9,0.32958984375,0.3388671875,0.51220703125,2254852,27166593,21278,16043,0.8,98.54296875,0.0,733.2109375,0.8,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
2026-03-24T12:10:07.562429+00:00,0.6,11.9,0.32958984375,0.3388671875,0.51220703125,2268920,27248604,21370,16127,0.0,98.54296875,0.0,733.2109375,0.0,831.75390625,0.0,28.7265625,"1809658,1809660,1809661",1809624,1311
