ts_utc,cpu_percent_total,mem_percent_total,load1,load5,load15,net_bytes_recv,net_bytes_sent,net_pkts_recv,net_pkts_sent,ai_server_cpu_percent,ai_server_rss_mb,ai_engine_cpu_percent,ai_engine_rss_mb,ai_stack_cpu_percent,ai_stack_rss_mb,fail2ban_cpu_percent,fail2ban_rss_mb,ai_server_pids,ai_engine_pids,fail2ban_pids
2026-03-25T09:02:24.139230+00:00,50.0,12.5,0.41015625,0.18505859375,0.10888671875,126190347,51150813,931109,52067,0.0,98.92578125,0.0,749.921875,0.0,848.84765625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:25.342024+00:00,52.5,12.5,0.41015625,0.18505859375,0.10888671875,126205952,51606817,931270,52224,0.0,98.92578125,0.0,749.921875,0.0,848.84765625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:26.544510+00:00,41.9,12.5,0.61767578125,0.23193359375,0.12451171875,126230617,52248293,931511,52515,0.0,98.92578125,0.0,749.921875,0.0,848.84765625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:27.745639+00:00,57.8,12.5,0.61767578125,0.23193359375,0.12451171875,126248252,52637922,931687,52718,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:28.947465+00:00,19.5,12.5,0.61767578125,0.23193359375,0.12451171875,126266926,53179815,931874,52932,0.0,98.9296875,0.0,749.921875,0.0,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:30.149992+00:00,0.0,12.5,0.61767578125,0.23193359375,0.12451171875,126277744,53328255,931983,53035,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:31.352281+00:00,0.0,12.5,0.56787109375,0.22802734375,0.12353515625,126288914,53710736,932100,53203,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:32.554528+00:00,20.5,12.5,0.56787109375,0.22802734375,0.12353515625,126293651,53859260,932157,53273,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:33.756655+00:00,1.9,12.5,0.56787109375,0.22802734375,0.12353515625,126297350,53862254,932195,53309,0.0,98.9296875,0.8,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
2026-03-25T09:02:34.958852+00:00,0.0,12.5,0.56787109375,0.22802734375,0.12353515625,126305255,54000578,932266,53391,0.8,98.9296875,0.0,749.921875,0.8,848.8515625,0.0,29.140625,"1852193,1852194,1852195",1852158,1311
